volume_nm3,volume_voxels,aspect_ratio,sphericity,equiv_diameter_nm,nearest_neighbor_nm
3.716010000000000000e+08,1.376300000000000000e+04,1.260869565217391353e+00,1.100142137147486210e-03,8.919888327070126479e+02,6.806695589253964727e+02
3.244617000000000000e+09,1.201710000000000000e+05,1.057692307692307709e+00,4.664873704314231873e-03,1.836770683316870191e+03,1.083947986188488358e+03
4.788990000000000000e+08,1.773700000000000000e+04,1.199999999999999956e+00,1.302847405895590782e-03,9.706927127935434783e+02,7.286042269916410987e+02
6.546690000000000000e+08,2.424700000000000000e+04,2.083333333333333481e+00,1.604767399840056896e-03,1.077310893726045606e+03,7.461702723224890406e+02
5.556060000000000000e+08,2.057800000000000000e+04,1.639999999999999902e+00,1.438496750779449940e-03,1.019974783350125222e+03,6.006923583836867238e+02
6.319350000000000000e+08,2.340500000000000000e+04,1.357142857142857206e+00,1.567397732287645340e-03,1.064693483040082583e+03,7.276890352113238123e+02
2.071170000000000000e+08,7.671000000000000000e+03,1.047619047619047672e+00,7.450889097526669502e-04,7.340726467138067619e+02,7.024414408331944060e+02
2.298780000000000000e+08,8.514000000000000000e+03,1.421052631578947345e+00,7.987223798409104347e-04,7.600338397310797518e+02,6.323185694924172822e+02
4.214430000000000000e+08,1.560900000000000000e+04,2.823529411764706065e+00,1.196437864564359188e-03,9.302080084219354603e+02,6.323185694924172822e+02
2.045250000000000000e+08,7.575000000000000000e+03,1.047619047619047672e+00,7.388594676740467548e-04,7.309975583406251189e+02,6.193296069518272589e+02
2.820420000000000000e+08,1.044600000000000000e+04,1.136363636363636465e+00,9.153912542387843132e-04,8.136514220014797729e+02,7.733123008129712161e+02
1.601370000000000000e+08,5.931000000000000000e+03,1.235294117647058876e+00,6.276613567024469376e-04,6.737483096833485661e+02,6.089014553194749624e+02
4.027050000000000000e+08,1.491500000000000000e+04,1.038461538461538547e+00,1.160706044174730778e-03,9.162123324269747400e+02,7.470923019821608477e+02
9.792900000000000000e+07,3.627000000000000000e+03,1.062500000000000000e+00,4.522082454059273005e-04,5.718791098056381088e+02,6.050239278672544287e+02
3.221910000000000000e+08,1.193300000000000000e+04,1.181818181818181879e+00,1.000322052277624607e-03,8.505599462673758353e+02,6.566691011280007615e+02
2.421900000000000000e+08,8.970000000000000000e+03,1.300000000000000044e+00,8.269927930086851120e-04,7.733674008196550176e+02,6.525052785685911658e+02
9.882000000000000000e+07,3.660000000000000000e+03,1.750000000000000000e+00,4.549470031633973122e-04,5.736082765158128041e+02,5.960825371497290917e+02
2.035800000000000000e+07,7.540000000000000000e+02,6.666666666666666963e+00,1.586917351232841611e-04,3.387756307710382089e+02,3.786281818522675167e+02
4.905900000000000000e+07,1.817000000000000000e+03,1.888888888888888840e+00,2.852397446986287832e-04,4.541925674936964583e+02,6.674996679906063264e+02
3.811320000000000000e+08,1.411600000000000000e+04,1.217391304347826164e+00,1.118874060921370983e-03,8.995505991941712409e+02,7.560503502199676404e+02
2.431620000000000000e+08,9.006000000000000000e+03,1.473684210526315708e+00,8.292040438391268253e-04,7.744006250286975046e+02,7.262934500786582248e+02
9.344700000000000000e+07,3.461000000000000000e+03,1.062500000000000000e+00,4.383030463941395283e-04,5.630179576558273311e+02,5.727811404969972955e+02
6.926310000000000000e+08,2.565300000000000000e+04,1.166666666666666741e+00,1.666219439357519150e-03,1.097744073213876618e+03,6.389627964809284322e+02
4.588110000000000000e+08,1.699300000000000000e+04,1.000000000000000000e+00,1.266154809854924679e-03,9.569260993388703582e+02,6.610480849837078949e+02
3.337470000000000000e+08,1.236100000000000000e+04,1.083333333333333259e+00,1.024100347422063351e-03,8.606097251331307234e+02,6.704034405744978358e+02
4.587030000000000000e+08,1.698900000000000000e+04,1.250000000000000000e+00,1.265956088900566101e-03,9.568510095024197426e+02,6.237174676449732260e+02
6.358500000000000000e+07,2.355000000000000000e+03,4.166666666666666963e+00,3.390788333490490913e-04,4.952053763668046145e+02,6.237174676449732260e+02
1.007640000000000000e+08,3.732000000000000000e+03,1.615384615384615419e+00,4.608941380865871906e-04,5.773452436445464855e+02,4.783220061512161010e+02
1.790910000000000000e+08,6.633000000000000000e+03,1.105263157894736947e+00,6.762595730833709240e-04,6.993453845884054090e+02,6.218065303674296729e+02
2.689740000000000000e+08,9.962000000000000000e+03,1.250000000000000000e+00,8.868927834555506706e-04,8.008857377023117579e+02,6.059177751559431044e+02
1.241190000000000000e+08,4.597000000000000000e+03,1.437500000000000000e+00,5.296103190630674362e-04,6.188896434007270955e+02,4.989798599071303329e+02
2.490480000000000000e+08,9.224000000000000000e+03,1.095238095238095344e+00,8.425317937508225441e-04,7.805992782249110178e+02,6.742840146987086882e+02
8.062200000000000000e+07,2.986000000000000000e+03,1.307692307692307709e+00,3.972220001742243767e-04,5.359837814663760582e+02,4.476838086405917352e+02
4.295700000000000000e+08,1.591000000000000000e+04,1.038461538461538547e+00,1.211769995279610157e-03,9.361492790251251108e+02,7.033915743920899786e+02
3.107700000000000000e+08,1.151000000000000000e+04,1.812500000000000000e+00,9.765406139194965363e-04,8.403886051408571802e+02,7.234018737755845905e+02
5.267700000000000000e+08,1.951000000000000000e+04,1.035714285714285809e+00,1.388283795677125454e-03,1.002014802003310592e+03,6.496701010035544641e+02
1.654290000000000000e+08,6.127000000000000000e+03,3.111111111111111160e+00,6.414143135771155357e-04,6.810897441526406055e+02,6.496701010035544641e+02
4.309200000000000000e+08,1.596000000000000000e+04,1.076923076923076872e+00,1.214307500049471855e-03,9.371289252809962136e+02,7.234018737755845905e+02
8.810100000000000000e+07,3.263000000000000000e+03,1.384615384615384581e+00,4.214229120407253504e-04,5.520699034731962911e+02,4.783220061512161010e+02
3.359610000000000000e+08,1.244300000000000000e+04,1.083333333333333259e+00,1.028624363243579865e-03,8.625085607644441552e+02,6.738571731074051741e+02
5.768550000000000000e+08,2.136500000000000000e+04,1.148148148148148140e+00,1.474943361245095730e-03,1.032815339895016450e+03,7.059522600945562090e+02
1.749870000000000000e+08,6.481000000000000000e+03,1.600000000000000089e+00,6.658883648924529552e-04,6.939620497106839139e+02,6.059177751559431044e+02
2.989440000000000000e+08,1.107200000000000000e+04,1.181818181818181879e+00,9.516066056676208973e-04,8.295904418121965591e+02,6.616001368543513763e+02
1.981800000000000000e+07,7.340000000000000000e+02,6.666666666666666963e+00,1.558729563839733601e-04,3.357533855823665476e+02,4.989798599071303329e+02
1.625130000000000000e+08,6.019000000000000000e+03,1.687500000000000000e+00,6.338546518236398697e-04,6.770641648525885330e+02,6.505113251295758801e+02
3.190320000000000000e+08,1.181600000000000000e+04,1.173913043478260976e+00,9.937727591022849083e-04,8.477709706439426327e+02,6.676236980251468367e+02
1.338390000000000000e+08,4.957000000000000000e+03,1.312500000000000000e+00,5.569112836383283138e-04,6.346408460612442468e+02,6.754697414419019879e+02
1.955880000000000000e+08,7.244000000000000000e+03,1.157894736842105310e+00,7.171759498305618763e-04,7.201912841261057565e+02,5.960825371497290917e+02
1.212030000000000000e+08,4.489000000000000000e+03,1.250000000000000000e+00,5.212824908085167408e-04,6.140045400772030462e+02,3.786281818522675167e+02
5.823900000000000000e+07,2.157000000000000000e+03,1.250000000000000000e+00,3.197963815182447433e-04,4.809188083513137144e+02,5.976803737095069664e+02
3.216240000000000000e+08,1.191200000000000000e+04,1.473684210526315708e+00,9.991481201723217964e-04,8.500607075459482758e+02,7.192780330557959587e+02
4.658040000000000000e+08,1.725200000000000000e+04,1.192307692307692291e+00,1.278987736441195011e-03,9.617632918729749463e+02,6.732200237825609292e+02
1.181520000000000000e+08,4.376000000000000000e+03,1.125000000000000000e+00,5.124973831698298454e-04,6.088086557413854507e+02,5.664764099201080398e+02
1.289790000000000000e+08,4.777000000000000000e+03,1.615384615384615419e+00,5.433465703390538692e-04,6.268641897605649547e+02,6.738571731074051741e+02
3.137670000000000000e+08,1.162100000000000000e+04,1.043478260869565188e+00,9.828088805079460144e-04,8.430814769598312068e+02,7.166824772742999130e+02
2.350080000000000000e+08,8.704000000000000000e+03,1.095238095238095344e+00,8.105615852400660515e-04,7.656459825626044449e+02,6.852531651930472663e+02
7.497900000000000000e+07,2.777000000000000000e+03,5.599999999999999645e+00,3.784635046031326056e-04,5.231750291742825993e+02,6.389627964809284322e+02
7.168500000000000000e+07,2.655000000000000000e+03,1.307692307692307709e+00,3.672962193377315998e-04,5.153985856389181208e+02,5.556725833866898938e+02
6.069600000000000000e+07,2.248000000000000000e+03,1.333333333333333259e+00,3.287287254352122545e-04,4.875889066666484837e+02,5.622048469070874717e+02
2.245050000000000000e+08,8.315000000000000000e+03,1.095238095238095344e+00,7.862275815568864346e-04,7.540656048673058649e+02,6.229200548898763827e+02
6.471900000000000000e+07,2.397000000000000000e+03,3.714285714285714413e+00,3.430984506849199533e-04,4.981319429422093208e+02,4.476838086405917352e+02
6.258600000000000000e+07,2.318000000000000000e+03,5.000000000000000000e+00,3.355179214850068092e-04,4.925982422758798407e+02,5.496128225269969789e+02
2.836620000000000000e+08,1.050600000000000000e+04,1.285714285714285809e+00,9.188931435346603394e-04,8.152062727581062518e+02,5.496128225269969789e+02
2.800440000000000000e+08,1.037200000000000000e+04,1.043478260869565188e+00,9.110630489885807037e-04,8.117255510196036994e+02,6.638175256799627277e+02
2.165400000000000000e+07,8.020000000000000000e+02,1.333333333333333259e+00,1.653571671340614557e-04,3.458171309510499327e+02,5.556725833866898938e+02
7.762500000000000000e+07,2.875000000000000000e+03,1.909090909090909172e+00,3.873159002978354692e-04,5.292582831010536211e+02,6.384809511288100339e+02
2.683800000000000000e+07,9.940000000000000000e+02,1.750000000000000000e+00,1.907938421936705709e-04,3.714643801266395826e+02,5.106372564806706009e+02
2.082240000000000000e+08,7.712000000000000000e+03,1.388888888888888840e+00,7.477413746528327465e-04,7.353781486622806369e+02,7.286156783187988140e+02
2.437290000000000000e+08,9.027000000000000000e+03,1.199999999999999956e+00,8.304924704134464264e-04,7.750020681169281715e+02,5.719777648623695541e+02
3.176010000000000000e+08,1.176300000000000000e+04,1.238095238095238138e+00,9.907988132908940315e-04,8.465015278227025419e+02,6.633161970962607938e+02
1.820880000000000000e+08,6.744000000000000000e+03,1.733333333333333393e+00,6.837832625024020672e-04,7.032248911266328832e+02,6.717422022304110669e+02
3.898530000000000000e+08,1.443900000000000000e+04,1.380952380952380931e+00,1.135877449996769428e-03,9.063600459211137377e+02,6.968709071779818487e+02
1.989900000000000000e+08,7.370000000000000000e+03,1.250000000000000000e+00,7.254682714119553566e-04,7.243429039606320430e+02,6.893280082377145845e+02
6.426000000000000000e+07,2.380000000000000000e+03,1.461538461538461453e+00,3.414743405301123857e-04,4.969515310702896045e+02,5.104095382284839388e+02
2.174850000000000000e+08,8.055000000000000000e+03,1.470588235294117752e+00,7.697513210587203503e-04,7.461226582927878326e+02,6.380986425441841448e+02
8.572500000000000000e+07,3.175000000000000000e+03,1.214285714285714191e+00,4.138115036766976118e-04,5.470616745223234147e+02,5.104095382284839388e+02
2.376000000000000000e+07,8.800000000000000000e+02,1.625000000000000000e+00,1.759118895279243588e-04,3.566831592520836125e+02,5.106372564806706009e+02
4.600800000000000000e+07,1.704000000000000000e+03,1.363636363636363535e+00,2.732875582296401262e-04,4.445748706087187543e+02,4.052467842385119070e+02
1.003077000000000000e+09,3.715100000000000000e+04,1.147058823529411686e+00,2.132817870005965233e-03,1.241972224458099390e+03,8.465945828064877787e+02
1.099521000000000000e+09,4.072300000000000000e+04,1.500000000000000000e+00,2.267426811158657074e-03,1.280565022806147681e+03,8.961074161374968980e+02
2.340900000000000000e+07,8.670000000000000000e+02,1.555555555555555580e+00,1.741751329973340034e-04,3.549180443067780288e+02,6.229200548898763827e+02
1.227690000000000000e+08,4.547000000000000000e+03,1.187500000000000000e+00,5.257630255073308945e-04,6.166376416673221001e+02,6.380554542295164993e+02
1.234440000000000000e+08,4.572000000000000000e+03,1.857142857142857206e+00,5.276884185150265694e-04,6.177656948945915474e+02,4.418317339852372925e+02
1.593810000000000000e+08,5.903000000000000000e+03,1.800000000000000044e+00,6.256843334995210171e-04,6.726863910828035387e+02,5.887474858182580419e+02
1.493100000000000000e+07,5.530000000000000000e+02,4.500000000000000000e+00,1.290595682803541422e-04,3.055132787495896309e+02,4.052467842385119070e+02
9.817200000000000000e+07,3.636000000000000000e+03,1.571428571428571397e+00,4.529559810180217028e-04,5.723517373842323650e+02,6.633161970962607938e+02
2.594700000000000000e+08,9.610000000000000000e+03,1.473684210526315708e+00,8.658759761601686478e-04,7.913394980616151315e+02,6.582029699788536163e+02
9.306900000000000000e+07,3.447000000000000000e+03,3.100000000000000089e+00,4.371202667243778706e-04,5.622577820368533139e+02,4.265026220150742802e+02
1.458000000000000000e+07,5.400000000000000000e+02,4.250000000000000000e+00,1.270289212698116899e-04,3.031002541729132531e+02,4.418317339852372925e+02
1.269540000000000000e+08,4.702000000000000000e+03,2.250000000000000000e+00,5.376444896683096886e-04,6.235662321250094919e+02,5.891701591540063419e+02
9.478350000000000000e+08,3.510500000000000000e+04,1.057142857142857162e+00,2.053774427622556686e-03,1.218740863829365253e+03,8.570019628358411410e+02
2.022300000000000000e+07,7.490000000000000000e+02,2.000000000000000000e+00,1.579894014867022634e-04,3.380251284661861746e+02,5.566713555798229436e+02
6.766470000000000000e+08,2.506100000000000000e+04,1.172413793103448176e+00,1.640485366806387901e-03,1.089233975527985649e+03,6.402323941660412174e+02
7.160400000000000000e+07,2.652000000000000000e+03,2.600000000000000089e+00,3.670194710139185190e-04,5.152043887156215760e+02,4.843191338178089609e+02
1.098900000000000000e+07,4.070000000000000000e+02,8.000000000000000000e+00,1.052049992722459137e-04,2.758374210351015563e+02,4.265026220150742802e+02
2.988900000000000000e+07,1.107000000000000000e+03,2.285714285714285587e+00,2.049927425105124712e-04,3.850385864038561294e+02,4.918749474827257586e+02
7.830000000000000000e+06,2.900000000000000000e+02,1.500000000000000000e+00,8.392771997023373842e-05,2.463699374503925128e+02,4.918749474827257586e+02
2.901420000000000000e+08,1.074600000000000000e+04,1.812500000000000000e+00,9.328345768153667450e-04,8.213671433118520326e+02,5.157572789925005736e+02
9.872280000000000000e+08,3.656400000000000000e+04,1.433333333333333348e+00,2.110291970893740654e-03,1.235396255653818116e+03,7.564025235267224616e+02
1.160190000000000000e+08,4.297000000000000000e+03,1.642857142857142794e+00,5.063106073066592216e-04,6.051227746287740956e+02,5.398985169820806505e+02
2.576880000000000000e+08,9.544000000000000000e+03,1.500000000000000000e+00,8.619069121778011322e-04,7.895237356363018080e+02,6.080932450568427612e+02
3.774060000000000000e+08,1.397800000000000000e+04,1.789473684210526327e+00,1.111569930799305439e-03,8.966096167554898102e+02,7.882586515066939228e+02
2.686230000000000000e+08,9.949000000000000000e+03,1.238095238095238138e+00,8.861210080794990063e-04,8.005372117455985972e+02,6.935591231828332184e+02
1.058940000000000000e+08,3.922000000000000000e+03,1.769230769230769162e+00,4.764073819387704134e-04,5.869812702318143920e+02,5.963517974678501332e+02
3.610170000000000000e+08,1.337100000000000000e+04,1.318181818181818121e+00,1.079152221791446209e-03,8.834385443168143865e+02,6.964803461834329710e+02
1.727730000000000000e+08,6.399000000000000000e+03,1.857142857142857206e+00,6.602598004974424839e-04,6.910228642326929958e+02,5.157572789925005736e+02
5.356530000000000000e+08,1.983900000000000000e+04,1.439999999999999947e+00,1.403847592882812023e-03,1.007615809795430096e+03,6.781293208835836595e+02
